bCls,bC,bCT,negA,npi,tin,tinT,zip,negT,negR,posH,mdH,nrP,_dT
2,90743,CPT,1,1033606629,990149797,1,96819,3,64.48,1280037158,42,1,1
2,90744,CPT,1,1356449482,990339203,1,96826,3,25.93,1280037158,42,1,1
2,90748,CPT,1,1033606629,990149797,1,96819,3,47.04,1280037158,42,1,1
2,90749,CPT,1,1275566424,990148164,1,96792,3,18.0,1280037158,42,1,1
2,90791,CPT,1,1023246790,264119727,1,96753,3,140.8,1280037158,42,1,1
2,90791,CPT,1,1083775431,264119727,1,96753,3,140.8,1280037158,42,1,1
2,90791,CPT,1,1023246790,264119727,1,96753,3,140.8,1280037158,42,1,1
2,90837,CPT,1,1003983172,990165675,1,96817,3,160.0,1280037158,42,1,1
2,90837,CPT,1,1003983172,990165675,1,96817,3,160.0,1280037158,42,1,1
2,90837,CPT,1,1023246790,264119727,1,96753,3,176.0,1280037158,42,1,1
2,90837,CPT,1,1083775431,264119727,1,96753,3,176.0,1280037158,42,1,1
2,90837,CPT,1,1023246790,264119727,1,96753,3,176.0,1280037158,42,1,1
2,90839,CPT,1,1023246790,264119727,1,96753,3,176.0,1280037158,42,1,1
2,90839,CPT,1,1083775431,264119727,1,96753,3,176.0,1280037158,42,1,1
2,90839,CPT,1,1023246790,264119727,1,96753,3,176.0,1280037158,42,1,1
2,90845,CPT,1,1023246790,264119727,1,96753,3,132.0,1280037158,42,1,1
2,90846,CPT,1,1003983172,990165675,1,96817,3,120.0,1280037158,42,1,1
2,90853,CPT,1,1407300833,823721529,1,96822,3,45.08,1280037158,42,1,1
2,90853,CPT,1,1205509544,823721529,1,96825,3,45.08,1280037158,42,1,1
2,90853,CPT,1,1306515614,844025234,1,96701,3,45.08,1280037158,42,1,1
2,90867,CPT,1,1285718411,990343286,1,96720,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1972985588,990262198,1,96777,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1972985588,943282424,1,96720,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1942242854,264093701,1,96701,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1417167438,990149797,1,96819,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1336414671,990176859,1,96793,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1467673251,251581644,1,96740,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1467673251,271701480,1,96740,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1760414049,990357536,1,96701,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1194952051,392069594,1,96720,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1114123213,237365077,1,96819,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1982780128,990264890,1,96701,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1700998911,943282424,1,96720,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1700984887,200475223,1,96816,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1215059704,990330120,1,96766,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1710286489,990303304,1,96814,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1902974694,943282424,1,96720,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1215229646,990284222,1,96813,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1215229646,990165675,1,96817,3,412.88,1280037158,42,1,1
2,90867,CPT,1,1003983172,990165675,1,96817,3,412.88,1280037158,42,1,1
2,90875,CPT,1,1407300833,823721529,1,96822,3,45.08,1280037158,42,1,1
2,90875,CPT,1,1205509544,823721529,1,96825,3,45.08,1280037158,42,1,1
2,90875,CPT,1,1306515614,844025234,1,96701,3,45.08,1280037158,42,1,1
2,90875,CPT,1,1407300833,823721529,1,96822,3,45.08,1280037158,42,1,1
2,90875,CPT,1,1205509544,823721529,1,96825,3,45.08,1280037158,42,1,1
2,90875,CPT,1,1306515614,844025234,1,96701,3,45.08,1280037158,42,1,1
2,90880,CPT,1,1023246790,264119727,1,96753,3,132.0,1280037158,42,1,1
2,90945,CPT,1,1033606629,990149797,1,96819,3,63.87,1280037158,42,1,1
2,90961,CPT,1,1033394838,208296241,1,96743,3,238.73,1280037158,42,1,1
2,90993,CPT,1,1356449482,990339203,1,96826,3,103.13,1280037158,42,1,1
2,90993,CPT,1,1033606629,990149797,1,96819,3,53.46,1280037158,42,1,1
2,91013,CPT,1,1033394838,208296241,1,96743,3,24.53,1280037158,42,1,1
2,91035,CPT,1,1033394838,208296241,1,96743,3,524.15,1280037158,42,1,1
2,92100,CPT,1,1033394838,208296241,1,96743,3,85.26,1280037158,42,1,1
2,92228,CPT,1,1033394838,208296241,1,96743,3,35.97,1280037158,42,1,1
2,92265,CPT,1,1033606629,990149797,1,96819,3,29.22,1280037158,42,1,1
2,92270,CPT,1,1033394838,208296241,1,96743,3,96.85,1280037158,42,1,1
2,92545,CPT,1,1275566424,990148164,1,96792,3,43.58,1280037158,42,1,1
2,92567,CPT,1,1356449482,990339203,1,96826,3,57.3,1280037158,42,1,1
2,92576,CPT,1,1275566424,990148164,1,96792,3,34.73,1280037158,42,1,1
2,92584,CPT,1,1275566424,990148164,1,96792,3,87.57,1280037158,42,1,1
2,92588,CPT,1,1033606629,990149797,1,96819,3,63.37,1280037158,42,1,1
2,92604,CPT,1,1033394838,208296241,1,96743,3,92.31,1280037158,42,1,1
2,92625,CPT,1,1033394838,208296241,1,96743,3,71.12,1280037158,42,1,1
2,92627,CPT,1,1033394838,208296241,1,96743,3,22.93,1280037158,42,1,1
2,92920,CPT,1,1033394838,208296241,1,96743,3,529.7,1280037158,42,1,1
2,92960,CPT,1,1134222151,990320956,1,96732,3,137.28,1280037158,42,1,1
2,92970,CPT,1,1275566424,990148164,1,96792,3,205.38,1280037158,42,1,1
2,92978,CPT,1,1275566424,990148164,1,96792,3,118.27,1280037158,42,1,1
2,92979,CPT,1,1033394838,208296241,1,96743,3,78.48,1280037158,42,1,1
2,92979,CPT,1,1275566424,990148164,1,96792,3,92.91,1280037158,42,1,1
2,92997,CPT,1,1033394838,208296241,1,96743,3,636.37,1280037158,42,1,1
2,92998,CPT,1,1275566424,990148164,1,96792,3,385.46,1280037158,42,1,1
2,93017,CPT,1,1033394838,208296241,1,96743,3,43.69,1280037158,42,1,1
2,93025,CPT,1,1033394838,208296241,1,96743,3,173.06,1280037158,42,1,1
2,93040,CPT,1,1033394838,208296241,1,96743,3,13.04,1280037158,42,1,1
2,93042,CPT,1,1275566424,990148164,1,96792,3,8.55,1280037158,42,1,1
2,93042,CPT,1,1275566424,990148164,1,96792,3,8.55,1280037158,42,1,1
2,93281,CPT,1,1033394838,208296241,1,96743,3,70.28,1280037158,42,1,1
2,93284,CPT,1,1033394838,208296241,1,96743,3,92.52,1280037158,42,1,1
2,93288,CPT,1,1275566424,990148164,1,96792,3,48.82,1280037158,42,1,1
2,93293,CPT,1,1033394838,208296241,1,96743,3,57.19,1280037158,42,1,1
2,93295,CPT,1,1134222151,990320956,1,96732,3,79.23,1280037158,42,1,1
2,93297,CPT,1,1134222151,990320956,1,96732,3,30.02,1280037158,42,1,1
2,93303,CPT,1,1356449482,990339203,1,96826,3,217.63,1280037158,42,1,1
2,93306,CPT,1,1033394838,208296241,1,96743,3,245.81,1280037158,42,1,1
2,93313,CPT,1,1033394838,208296241,1,96743,3,21.79,1280037158,42,1,1
2,93320,CPT,1,1134222151,990320956,1,96732,3,106.83,1280037158,42,1,1
2,93320,CPT,1,1134222151,990320956,1,96732,3,106.83,1280037158,42,1,1
2,93321,CPT,1,1033394838,208296241,1,96743,3,29.44,1280037158,42,1,1
2,93321,CPT,1,1033606629,990149797,1,96819,3,54.24,1280037158,42,1,1
2,93321,CPT,1,1275566424,990148164,1,96792,3,37.02,1280037158,42,1,1
2,93325,CPT,1,1134222151,990320956,1,96732,3,44.37,1280037158,42,1,1
2,93352,CPT,1,1275566424,990148164,1,96792,3,46.31,1280037158,42,1,1
2,93356,CPT,1,1033606629,990149797,1,96819,3,41.45,1280037158,42,1,1
2,93451,CPT,1,1275566424,990148164,1,96792,3,974.06,1280037158,42,1,1
2,93567,CPT,1,1033394838,208296241,1,96743,3,149.18,1280037158,42,1,1
2,93581,CPT,1,1033394838,208296241,1,96743,3,1292.71,1280037158,42,1,1
2,93600,CPT,1,1033394838,208296241,1,96743,3,119.63,1280037158,42,1,1
2,93603,CPT,1,1033394838,208296241,1,96743,3,116.47,1280037158,42,1,1
2,93612,CPT,1,1033394838,208296241,1,96743,3,162.6,1280037158,42,1,1
2,93620,CPT,1,1275566424,990148164,1,96792,3,1119.72,1280037158,42,1,1
2,93621,CPT,1,1134222151,990320956,1,96732,3,0.0,1280037158,42,1,1
2,93623,CPT,1,1033394838,208296241,1,96743,3,252.07,1280037158,42,1,1
2,93624,CPT,1,1134222151,990320956,1,96732,3,0.0,1280037158,42,1,1
2,93653,CPT,1,1033394838,208296241,1,96743,3,827.57,1280037158,42,1,1
2,93662,CPT,1,1134222151,990320956,1,96732,3,638.29,1280037158,42,1,1
2,93662,CPT,1,1275566424,990148164,1,96792,3,601.14,1280037158,42,1,1
2,93750,CPT,1,1275566424,990148164,1,96792,3,59.84,1280037158,42,1,1
2,93790,CPT,1,1275566424,990148164,1,96792,3,22.07,1280037158,42,1,1
2,93880,CPT,1,1558326629,990157698,1,96817,3,311.59,1280037158,42,1,1
2,93880,CPT,1,1548603574,990157698,1,96817,3,311.59,1280037158,42,1,1
2,93880,CPT,1,1336536036,990157698,1,96817,3,311.59,1280037158,42,1,1
2,93922,CPT,1,1972695690,943404867,1,94115,3,141.9,1280037158,42,1,1
2,93931,CPT,1,1558326629,990157698,1,96817,3,190.73,1280037158,42,1,1
2,93931,CPT,1,1548603574,990157698,1,96817,3,190.73,1280037158,42,1,1
2,93931,CPT,1,1336536036,990157698,1,96817,3,190.73,1280037158,42,1,1
2,93970,CPT,1,1134222151,990320956,1,96732,3,232.42,1280037158,42,1,1
2,93971,CPT,1,1134222151,990320956,1,96732,3,162.74,1280037158,42,1,1
2,93978,CPT,1,1275566424,990148164,1,96792,3,239.47,1280037158,42,1,1
2,93979,CPT,1,1972695690,943404867,1,94115,3,158.55,1280037158,42,1,1
2,93979,CPT,1,1275566424,990148164,1,96792,3,152.04,1280037158,42,1,1
2,94002,CPT,1,1275566424,990148164,1,96792,3,101.75,1280037158,42,1,1
2,94014,CPT,1,1033394838,208296241,1,96743,3,59.48,1280037158,42,1,1
2,94640,CPT,1,1356449482,990339203,1,96826,3,34.38,1280037158,42,1,1
2,94667,CPT,1,1356449482,990339203,1,96826,3,45.85,1280037158,42,1,1
2,94667,CPT,1,1033606629,990149797,1,96819,3,22.83,1280037158,42,1,1
2,94772,CPT,1,1033606629,990149797,1,96819,3,100.46,1280037158,42,1,1
2,95012,CPT,1,1275566424,990148164,1,96792,3,27.12,1280037158,42,1,1
2,95027,CPT,1,1033394838,208296241,1,96743,3,4.9,1280037158,42,1,1
2,95060,CPT,1,1033394838,208296241,1,96743,3,38.94,1280037158,42,1,1
2,95120,CPT,1,1033606629,990149797,1,96819,3,8.92,1280037158,42,1,1
2,95147,CPT,1,1356449482,990339203,1,96826,3,57.3,1280037158,42,1,1
2,95149,CPT,1,1033394838,208296241,1,96743,3,77.75,1280037158,42,1,1
2,95250,CPT,1,1275566424,990148164,1,96792,3,195.02,1280037158,42,1,1
2,95718,CPT,1,1033606629,990149797,1,96819,3,132.43,1280037158,42,1,1
2,95808,CPT,1,1558326629,990157698,1,96817,3,1107.21,1280037158,42,1,1
2,95808,CPT,1,1548603574,990157698,1,96817,3,1107.21,1280037158,42,1,1
2,95808,CPT,1,1336536036,990157698,1,96817,3,1107.21,1280037158,42,1,1
2,95812,CPT,1,1356449482,990339203,1,96826,3,68.75,1280037158,42,1,1
2,95921,CPT,1,1033394838,208296241,1,96743,3,90.65,1280037158,42,1,1
2,95923,CPT,1,1033394838,208296241,1,96743,3,177.23,1280037158,42,1,1
2,95927,CPT,1,1275566424,990148164,1,96792,3,183.23,1280037158,42,1,1
2,95930,CPT,1,1356449482,990339203,1,96826,3,160.43,1280037158,42,1,1
2,95991,CPT,1,1356449482,990339203,1,96826,3,87.8,1280037158,42,1,1
2,96020,CPT,1,1558326629,990157698,1,96817,3,362.18,1280037158,42,1,1
2,96020,CPT,1,1548603574,990157698,1,96817,3,362.18,1280037158,42,1,1
2,96020,CPT,1,1336536036,990157698,1,96817,3,362.18,1280037158,42,1,1
2,96113,CPT,1,1033606629,990149797,1,96819,3,26.85,1280037158,42,1,1
2,96133,CPT,1,1336571405,990256024,1,96826,3,172.0,1280037158,42,1,1
2,96133,CPT,1,1003983172,990165675,1,96817,3,172.0,1280037158,42,1,1
2,96133,CPT,1,1356449482,990339203,1,96826,3,112.03,1280037158,42,1,1
2,96146,CPT,1,1033606629,990149797,1,96819,3,2.1,1280037158,42,1,1
2,96156,CPT,1,1356449482,990339203,1,96826,3,86.03,1280037158,42,1,1
2,96156,CPT,1,1033606629,990149797,1,96819,3,74.33,1280037158,42,1,1
2,96360,CPT,1,1033394838,208296241,1,96743,3,62.16,1280037158,42,1,1
2,96361,CPT,1,1275566424,990148164,1,96792,3,19.29,1280037158,42,1,1
2,96366,CPT,1,1275566424,990148164,1,96792,3,27.14,1280037158,42,1,1
2,96368,CPT,1,1275566424,990148164,1,96792,3,24.07,1280037158,42,1,1
2,96370,CPT,1,1275566424,990148164,1,96792,3,18.62,1280037158,42,1,1
2,96373,CPT,1,1275566424,990148164,1,96792,3,23.63,1280037158,42,1,1
2,96401,CPT,1,1033394838,208296241,1,96743,3,80.94,1280037158,42,1,1
2,96401,CPT,1,1275566424,990148164,1,96792,3,93.5,1280037158,42,1,1
2,96521,CPT,1,1033394838,208296241,1,96743,3,151.32,1280037158,42,1,1
2,96521,CPT,1,1275566424,990148164,1,96792,3,173.0,1280037158,42,1,1
2,96542,CPT,1,1275566424,990148164,1,96792,3,161.14,1280037158,42,1,1
2,96910,CPT,1,1033394838,208296241,1,96743,3,79.26,1280037158,42,1,1
2,96921,CPT,1,1275566424,990148164,1,96792,3,219.37,1280037158,42,1,1
2,97169,CPT,1,1356449482,990339203,1,96826,3,59.55,1280037158,42,1,1
2,97597,CPT,1,1972695690,943404867,1,94115,3,67.75,1280037158,42,1,1
2,97602,CPT,1,1033606629,990149797,1,96819,3,35.21,1280037158,42,1,1
2,97803,CPT,1,1356449482,990339203,1,96826,3,19.13,1280037158,42,1,1
2,99155,CPT,1,1033606629,990149797,1,96819,3,87.57,1280037158,42,1,1
2,99157,CPT,1,1356449482,990339203,1,96826,3,62.3,1280037158,42,1,1
2,99172,CPT,1,1356449482,990339203,1,96826,3,8.73,1280037158,42,1,1
2,99172,CPT,1,1033606629,990149797,1,96819,3,7.54,1280037158,42,1,1
2,99173,CPT,1,1033606629,990149797,1,96819,3,7.54,1280037158,42,1,1
2,99175,CPT,1,1275566424,990148164,1,96792,3,32.04,1280037158,42,1,1
2,99195,CPT,1,1275566424,990148164,1,96792,3,112.77,1280037158,42,1,1
2,99202,CPT,1,1285718411,990343286,1,96720,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1972985588,990262198,1,96777,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1972985588,943282424,1,96720,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1942242854,264093701,1,96701,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1417167438,990149797,1,96819,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1336414671,990176859,1,96793,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1467673251,251581644,1,96740,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1467673251,271701480,1,96740,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1760414049,990357536,1,96701,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1194952051,392069594,1,96720,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1114123213,237365077,1,96819,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1982780128,990264890,1,96701,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1700998911,943282424,1,96720,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1700984887,200475223,1,96816,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1215059704,990330120,1,96766,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1710286489,990303304,1,96814,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1902974694,943282424,1,96720,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1215229646,990284222,1,96813,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1215229646,990165675,1,96817,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1336571405,990256024,1,96826,3,106.0,1280037158,42,1,1
2,99202,CPT,1,1275566424,990148164,1,96792,3,86.9,1280037158,42,1,1
2,99202,CPT,1,1275566424,990148164,1,96792,3,86.9,1280037158,42,1,1
2,99202,CPT,1,1275566424,990148164,1,96792,3,86.9,1280037158,42,1,1
2,99203,CPT,1,1275566424,990148164,1,96792,3,124.7,1280037158,42,1,1
2,99203,CPT,1,1275566424,990148164,1,96792,3,124.7,1280037158,42,1,1
2,99203,CPT,1,1275566424,990148164,1,96792,3,124.7,1280037158,42,1,1
2,99204,CPT,1,1285718411,990343286,1,96720,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1972985588,990262198,1,96777,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1972985588,943282424,1,96720,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1942242854,264093701,1,96701,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1417167438,990149797,1,96819,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1336414671,990176859,1,96793,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1467673251,251581644,1,96740,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1467673251,271701480,1,96740,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1760414049,990357536,1,96701,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1194952051,392069594,1,96720,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1114123213,237365077,1,96819,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1982780128,990264890,1,96701,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1700998911,943282424,1,96720,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1700984887,200475223,1,96816,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1215059704,990330120,1,96766,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1710286489,990303304,1,96814,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1902974694,943282424,1,96720,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1215229646,990284222,1,96813,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1215229646,990165675,1,96817,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1336571405,990256024,1,96826,3,126.0,1280037158,42,1,1
2,99204,CPT,1,1275566424,990148164,1,96792,3,189.64,1280037158,42,1,1
2,99204,CPT,1,1275566424,990148164,1,96792,3,189.64,1280037158,42,1,1
2,99204,CPT,1,1275566424,990148164,1,96792,3,189.64,1280037158,42,1,1
2,99205,CPT,1,1134222151,990320956,1,96732,3,195.32,1280037158,42,1,1
2,99205,CPT,1,1356449482,990339203,1,96826,3,160.43,1280037158,42,1,1
2,99212,CPT,1,1285718411,990343286,1,96720,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1972985588,990262198,1,96777,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1972985588,943282424,1,96720,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1942242854,264093701,1,96701,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1417167438,990149797,1,96819,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1336414671,990176859,1,96793,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1467673251,251581644,1,96740,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1467673251,271701480,1,96740,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1760414049,990357536,1,96701,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1194952051,392069594,1,96720,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1114123213,237365077,1,96819,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1982780128,990264890,1,96701,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1700998911,943282424,1,96720,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1700984887,200475223,1,96816,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1215059704,990330120,1,96766,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1710286489,990303304,1,96814,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1902974694,943282424,1,96720,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1215229646,990284222,1,96813,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1215229646,990165675,1,96817,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1336571405,990256024,1,96826,3,45.0,1280037158,42,1,1
2,99212,CPT,1,1558326629,990157698,1,96817,3,66.31,1280037158,42,1,1
2,99212,CPT,1,1548603574,990157698,1,96817,3,66.31,1280037158,42,1,1
2,99212,CPT,1,1336536036,990157698,1,96817,3,66.31,1280037158,42,1,1
2,99213,CPT,1,1275566424,990148164,1,96792,3,83.87,1280037158,42,1,1
2,99213,CPT,1,1275566424,990148164,1,96792,3,83.87,1280037158,42,1,1
2,99213,CPT,1,1275566424,990148164,1,96792,3,83.87,1280037158,42,1,1
2,99214,CPT,1,1033394838,208296241,1,96743,3,109.4,1280037158,42,1,1
2,99218,CPT,1,1033394838,208296241,1,96743,3,97.91,1280037158,42,1,1
2,99222,CPT,1,1275566424,990148164,1,96792,3,150.63,1280037158,42,1,1
2,99231,CPT,1,1972695690,943404867,1,94115,3,40.6,1280037158,42,1,1
2,99232,CPT,1,1003983172,990165675,1,96817,3,54.57,1280037158,42,1,1
2,99234,CPT,1,1275566424,990148164,1,96792,3,150.12,1280037158,42,1,1
2,99234,CPT,1,1275566424,990148164,1,96792,3,150.12,1280037158,42,1,1
2,99238,CPT,1,1356449482,990339203,1,96826,3,68.75,1280037158,42,1,1
2,99239,CPT,1,1356449482,990339203,1,96826,3,83.33,1280037158,42,1,1
2,99242,CPT,1,1972695690,943404867,1,94115,3,96.95,1280037158,42,1,1
2,99243,CPT,1,1356449482,990339203,1,96826,3,114.6,1280037158,42,1,1
2,99243,CPT,1,1629148226,990355119,1,96813,3,118.27,1280037158,42,1,1
2,99243,CPT,1,1821176454,990355119,1,96813,3,118.27,1280037158,42,1,1
2,99244,CPT,1,1285718411,990343286,1,96720,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1972985588,990262198,1,96777,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1972985588,943282424,1,96720,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1942242854,264093701,1,96701,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1417167438,990149797,1,96819,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1336414671,990176859,1,96793,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1467673251,251581644,1,96740,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1467673251,271701480,1,96740,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1760414049,990357536,1,96701,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1194952051,392069594,1,96720,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1114123213,237365077,1,96819,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1982780128,990264890,1,96701,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1700998911,943282424,1,96720,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1700984887,200475223,1,96816,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1215059704,990330120,1,96766,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1710286489,990303304,1,96814,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1902974694,943282424,1,96720,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1215229646,990284222,1,96813,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1215229646,990165675,1,96817,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1336571405,990256024,1,96826,3,139.47,1280037158,42,1,1
2,99244,CPT,1,1033394838,208296241,1,96743,3,166.18,1280037158,42,1,1
2,99252,CPT,1,1336571405,990256024,1,96826,3,77.22,1280037158,42,1,1
2,99252,CPT,1,1033394838,208296241,1,96743,3,99.14,1280037158,42,1,1
2,99252,CPT,1,1033606629,990149797,1,96819,3,70.98,1280037158,42,1,1
2,99254,CPT,1,1033394838,208296241,1,96743,3,199.44,1280037158,42,1,1
2,99282,CPT,1,1356449482,990339203,1,96826,3,95.53,1280037158,42,1,1
2,99305,CPT,1,1033394838,208296241,1,96743,3,129.57,1280037158,42,1,1
2,99309,CPT,1,1033394838,208296241,1,96743,3,91.34,1280037158,42,1,1
2,99316,CPT,1,1033394838,208296241,1,96743,3,105.1,1280037158,42,1,1
2,99343,CPT,1,1033394838,208296241,1,96743,3,127.83,1280037158,42,1,1
2,99355,CPT,1,1275566424,990148164,1,96792,3,109.26,1280037158,42,1,1
2,99356,CPT,1,1275566424,990148164,1,96792,3,100.31,1280037158,42,1,1
2,99357,CPT,1,1033394838,208296241,1,96743,3,90.3,1280037158,42,1,1
2,99383,CPT,1,1033394838,208296241,1,96743,3,109.7,1280037158,42,1,1
2,99392,CPT,1,1356449482,990339203,1,96826,3,57.3,1280037158,42,1,1
2,99392,CPT,1,1356449482,990339203,1,96826,3,57.3,1280037158,42,1,1
2,99393,CPT,1,1033394838,208296241,1,96743,3,74.48,1280037158,42,1,1
2,99407,CPT,1,1033394838,208296241,1,96743,3,27.39,1280037158,42,1,1
2,99460,CPT,1,1275566424,990148164,1,96792,3,66.5,1280037158,42,1,1
2,99461,CPT,1,1356449482,990339203,1,96826,3,50.1,1280037158,42,1,1
2,99464,CPT,1,1033606629,990149797,1,96819,3,144.59,1280037158,42,1,1
2,99465,CPT,1,1356449482,990339203,1,96826,3,156.58,1280037158,42,1,1
2,99475,CPT,1,1033394838,208296241,1,96743,3,566.3,1280037158,42,1,1
2,99477,CPT,1,1033606629,990149797,1,96819,3,275.79,1280037158,42,1,1
2,A4250,HCPCS,1,1356449482,990339203,1,96826,3,15.82,1280037158,42,1,1
2,A4250,HCPCS,1,1033606629,990149797,1,96819,3,15.82,1280037158,42,1,1
2,A4315,HCPCS,1,1033394838,208296241,1,96743,3,35.64,1280037158,42,1,1
2,A4357,HCPCS,1,1356449482,990339203,1,96826,3,4.39,1280037158,42,1,1
2,A4410,HCPCS,1,1033394838,208296241,1,96743,3,9.5,1280037158,42,1,1
2,A4604,HCPCS,1,1033394838,208296241,1,96743,3,53.59,1280037158,42,1,1
2,A5055,HCPCS,1,1033394838,208296241,1,96743,3,1.53,1280037158,42,1,1
2,A6219,HCPCS,1,1033394838,208296241,1,96743,3,1.11,1280037158,42,1,1
2,A6242,HCPCS,1,1033394838,208296241,1,96743,3,6.88,1280037158,42,1,1
2,A6257,HCPCS,1,1033394838,208296241,1,96743,3,1.73,1280037158,42,1,1
2,A6407,HCPCS,1,1033394838,208296241,1,96743,3,1.98,1280037158,42,1,1
2,A7006,HCPCS,1,1356449482,990339203,1,96826,3,14.7,1280037158,42,1,1
2,A7015,HCPCS,1,1033606629,990149797,1,96819,3,1.44,1280037158,42,1,1
2,B4168,HCPCS,1,1033394838,208296241,1,96743,3,27.02,1280037158,42,1,1
2,E0130,HCPCS,1,1033394838,208296241,1,96743,3,61.66,1280037158,42,1,1
2,E0159,HCPCS,1,1033394838,208296241,1,96743,3,15.5,1280037158,42,1,1
2,E0188,HCPCS,1,1033394838,208296241,1,96743,3,28.01,1280037158,42,1,1
