bCls,bC,bCT,negA,npi,tin,tinT,zip,negT,negR,posH,mdH,nrP,_dT
1,12017,CPT,1,1699803460,912175578,1,96817,3,170.98,42,42,1,1
1,12044,CPT,1,1720371537,461375763,1,96813,3,442.8,42,42,1,1
1,12044,CPT,1,1275726200,461375763,1,96813,3,442.8,42,42,1,1
1,14301,CPT,1,1699803460,912175578,1,96817,3,1279.16,42,42,1,1
1,15100,CPT,1,1699803460,912175578,1,96817,3,1015.58,42,42,1,1
1,15261,CPT,1,1699803460,912175578,1,96817,3,259.53,42,42,1,1
1,15740,CPT,1,1699803460,912175578,1,96817,3,1213.87,42,42,1,1
1,15821,CPT,1,1740372234,460716701,1,96814,3,712.45,42,42,1,1
1,15840,CPT,1,1699803460,912175578,1,96817,3,1186.19,42,42,1,1
1,15851,CPT,1,1689681439,990265621,1,96817,3,113.1,42,42,1,1
1,15851,CPT,1,1194995613,943028774,1,96720,3,113.1,42,42,1,1
1,15851,CPT,1,1285762021,943028774,1,94107,3,113.1,42,42,1,1
1,15851,CPT,1,1285762021,943028774,1,94107,3,113.1,42,42,1,1
1,16000,CPT,1,1093911463,208528683,1,96822,3,74.3,42,42,1,1
1,16000,CPT,1,1639159114,990267971,1,96734,3,74.3,42,42,1,1
1,17271,CPT,1,1093911463,208528683,1,96822,3,194.94,42,42,1,1
1,17271,CPT,1,1639159114,990267971,1,96734,3,194.94,42,42,1,1
1,20553,CPT,1,1972997849,990301214,1,96701,3,93.92,42,42,1,1
1,20553,CPT,1,1407117708,990301214,1,96701,3,93.92,42,42,1,1
1,20553,CPT,1,1568616795,990301214,1,96701,3,93.92,42,42,1,1
1,20922,CPT,1,1699803460,912175578,1,96817,3,719.13,42,42,1,1
1,21048,CPT,1,1699803460,912175578,1,96817,3,1380.09,42,42,1,1
1,21139,CPT,1,1699803460,912175578,1,96817,3,1117.36,42,42,1,1
1,21235,CPT,1,1699803460,912175578,1,96817,3,883.03,42,42,1,1
1,21335,CPT,1,1699803460,912175578,1,96817,3,874.26,42,42,1,1
1,21390,CPT,1,1740372234,460716701,1,96814,3,1069.0,42,42,1,1
1,21423,CPT,1,1699803460,912175578,1,96817,3,973.34,42,42,1,1
1,21555,CPT,1,1699803460,912175578,1,96817,3,501.78,42,42,1,1
1,26010,CPT,1,1093911463,208528683,1,96822,3,265.41,42,42,1,1
1,26010,CPT,1,1639159114,990267971,1,96734,3,265.41,42,42,1,1
1,26600,CPT,1,1720371537,461375763,1,96813,3,363.05,42,42,1,1
1,26600,CPT,1,1275726200,461375763,1,96813,3,363.05,42,42,1,1
1,26770,CPT,1,1093911463,208528683,1,96822,3,299.12,42,42,1,1
1,26770,CPT,1,1639159114,990267971,1,96734,3,299.12,42,42,1,1
1,28190,CPT,1,1285762021,943028774,1,94107,3,316.85,42,42,1,1
1,28190,CPT,1,1720371537,461375763,1,96813,3,316.85,42,42,1,1
1,28190,CPT,1,1275726200,461375763,1,96813,3,316.85,42,42,1,1
1,30210,CPT,1,1699803460,912175578,1,96817,3,185.82,42,42,1,1
1,30420,CPT,1,1699803460,912175578,1,96817,3,1636.24,42,42,1,1
1,30620,CPT,1,1699803460,912175578,1,96817,3,759.32,42,42,1,1
1,30901,CPT,1,1093911463,208528683,1,96822,3,111.83,42,42,1,1
1,30901,CPT,1,1639159114,990267971,1,96734,3,111.83,42,42,1,1
1,30901,CPT,1,1285762021,943028774,1,94107,3,124.25,42,42,1,1
1,30901,CPT,1,1720371537,461375763,1,96813,3,124.25,42,42,1,1
1,30901,CPT,1,1275726200,461375763,1,96813,3,124.25,42,42,1,1
1,31000,CPT,1,1699803460,912175578,1,96817,3,229.57,42,42,1,1
1,31231,CPT,1,1699803460,912175578,1,96817,3,264.48,42,42,1,1
1,31233,CPT,1,1699803460,912175578,1,96817,3,323.86,42,42,1,1
1,31238,CPT,1,1699803460,912175578,1,96817,3,313.15,42,42,1,1
1,31502,CPT,1,1093911463,208528683,1,96822,3,43.47,42,42,1,1
1,31502,CPT,1,1639159114,990267971,1,96734,3,43.47,42,42,1,1
1,31527,CPT,1,1699803460,912175578,1,96817,3,227.35,42,42,1,1
1,31603,CPT,1,1699803460,912175578,1,96817,3,255.21,42,42,1,1
1,31611,CPT,1,1699803460,912175578,1,96817,3,654.52,42,42,1,1
1,31615,CPT,1,1285762021,943028774,1,94107,3,220.45,42,42,1,1
1,31622,CPT,1,1093911463,208528683,1,96822,3,374.9,42,42,1,1
1,31622,CPT,1,1639159114,990267971,1,96734,3,374.9,42,42,1,1
1,31623,CPT,1,1093911463,208528683,1,96822,3,415.53,42,42,1,1
1,31623,CPT,1,1639159114,990267971,1,96734,3,415.53,42,42,1,1
1,36620,CPT,1,1285762021,943028774,1,94107,3,73.15,42,42,1,1
1,36620,CPT,1,1033436175,990322406,1,96813,3,152.7,42,42,1,1
1,36800,CPT,1,1285762021,943028774,1,94107,3,379.9,42,42,1,1
1,37193,CPT,1,1699803460,912175578,1,96817,3,2021.78,42,42,1,1
1,40806,CPT,1,1699803460,912175578,1,96817,3,147.98,42,42,1,1
1,41110,CPT,1,1699803460,912175578,1,96817,3,268.59,42,42,1,1
1,41140,CPT,1,1699803460,912175578,1,96817,3,2684.13,42,42,1,1
1,41150,CPT,1,1699803460,912175578,1,96817,3,2693.92,42,42,1,1
1,41250,CPT,1,1720371537,461375763,1,96813,3,300.2,42,42,1,1
1,41250,CPT,1,1275726200,461375763,1,96813,3,300.2,42,42,1,1
1,42160,CPT,1,1699803460,912175578,1,96817,3,292.25,42,42,1,1
1,42320,CPT,1,1699803460,912175578,1,96817,3,310.19,42,42,1,1
1,42409,CPT,1,1699803460,912175578,1,96817,3,415.54,42,42,1,1
1,42804,CPT,1,1699803460,912175578,1,96817,3,247.8,42,42,1,1
1,42820,CPT,1,1699803460,912175578,1,96817,3,347.22,42,42,1,1
1,42894,CPT,1,1699803460,912175578,1,96817,3,2888.66,42,42,1,1
1,42972,CPT,1,1699803460,912175578,1,96817,3,609.68,42,42,1,1
1,43130,CPT,1,1699803460,912175578,1,96817,3,922.36,42,42,1,1
1,43215,CPT,1,1093911463,208528683,1,96822,3,242.1,42,42,1,1
1,43215,CPT,1,1639159114,990267971,1,96734,3,242.1,42,42,1,1
1,43235,CPT,1,1285762021,943028774,1,94107,3,401.25,42,42,1,1
1,43410,CPT,1,1699803460,912175578,1,96817,3,1211.13,42,42,1,1
1,46600,CPT,1,1093911463,208528683,1,96822,3,92.16,42,42,1,1
1,46600,CPT,1,1639159114,990267971,1,96734,3,92.16,42,42,1,1
1,51840,CPT,1,1659498681,990358249,1,96813,3,950.52,42,42,1,1
1,56501,CPT,1,1659498681,990358249,1,96813,3,157.32,42,42,1,1
1,56605,CPT,1,1659498681,990358249,1,96813,3,97.99,42,42,1,1
1,56620,CPT,1,1659498681,990358249,1,96813,3,719.34,42,42,1,1
1,57170,CPT,1,1659498681,990358249,1,96813,3,71.63,42,42,1,1
1,57240,CPT,1,1659498681,990358249,1,96813,3,917.18,42,42,1,1
1,57461,CPT,1,1659498681,990358249,1,96813,3,396.01,42,42,1,1
1,58110,CPT,1,1659498681,990358249,1,96813,3,55.91,42,42,1,1
1,58145,CPT,1,1659498681,990358249,1,96813,3,730.08,42,42,1,1
1,58150,CPT,1,1659498681,990358249,1,96813,3,1319.98,42,42,1,1
1,58263,CPT,1,1659498681,990358249,1,96813,3,1323.02,42,42,1,1
1,58267,CPT,1,1659498681,990358249,1,96813,3,1407.43,42,42,1,1
1,58545,CPT,1,1659498681,990358249,1,96813,3,1193.3,42,42,1,1
1,58553,CPT,1,1659498681,990358249,1,96813,3,1509.55,42,42,1,1
1,58565,CPT,1,1659498681,990358249,1,96813,3,2111.0,42,42,1,1
1,58571,CPT,1,1659498681,990358249,1,96813,3,1347.77,42,42,1,1
1,58671,CPT,1,1659498681,990358249,1,96813,3,494.43,42,42,1,1
1,58940,CPT,1,1659498681,990358249,1,96813,3,681.58,42,42,1,1
1,58953,CPT,1,1659498681,990358249,1,96813,3,2539.54,42,42,1,1
1,59015,CPT,1,1659498681,990358249,1,96813,3,185.3,42,42,1,1
1,59051,CPT,1,1659498681,990358249,1,96813,3,56.53,42,42,1,1
1,59100,CPT,1,1659498681,990358249,1,96813,3,1128.51,42,42,1,1
1,59120,CPT,1,1659498681,990358249,1,96813,3,1061.15,42,42,1,1
1,59136,CPT,1,1659498681,990358249,1,96813,3,1174.87,42,42,1,1
1,59150,CPT,1,1659498681,990358249,1,96813,3,1032.41,42,42,1,1
1,59410,CPT,1,1659498681,990358249,1,96813,3,1131.59,42,42,1,1
1,59412,CPT,1,1659498681,990358249,1,96813,3,126.59,42,42,1,1
1,59841,CPT,1,1659498681,990358249,1,96813,3,483.03,42,42,1,1
1,59856,CPT,1,1659498681,990358249,1,96813,3,689.13,42,42,1,1
1,60100,CPT,1,1093911463,208528683,1,96822,3,124.79,42,42,1,1
1,60100,CPT,1,1639159114,990267971,1,96734,3,124.79,42,42,1,1
1,60240,CPT,1,1699803460,912175578,1,96817,3,1059.99,42,42,1,1
1,61615,CPT,1,1699803460,912175578,1,96817,3,2679.36,42,42,1,1
1,61619,CPT,1,1699803460,912175578,1,96817,3,1659.69,42,42,1,1
1,61798,CPT,1,1699803460,912175578,1,96817,3,1569.44,42,42,1,1
1,63282,CPT,1,1972997849,990301214,1,96701,3,2751.81,42,42,1,1
1,63282,CPT,1,1407117708,990301214,1,96701,3,2751.81,42,42,1,1
1,63282,CPT,1,1568616795,990301214,1,96701,3,2751.81,42,42,1,1
1,64415,CPT,1,1033436175,990322406,1,96813,3,407.2,42,42,1,1
1,64450,CPT,1,1033436175,990322406,1,96813,3,254.5,42,42,1,1
1,64462,CPT,1,1033436175,990322406,1,96813,3,101.22,42,42,1,1
1,64510,CPT,1,1033436175,990322406,1,96813,3,356.3,42,42,1,1
1,64520,CPT,1,1033436175,990322406,1,96813,3,407.2,42,42,1,1
1,64612,CPT,1,1740372234,460716701,1,96814,3,195.0,42,42,1,1
1,64640,CPT,1,1033436175,990322406,1,96813,3,458.1,42,42,1,1
1,64681,CPT,1,1033436175,990322406,1,96813,3,814.4,42,42,1,1
1,65265,CPT,1,1740372234,460716701,1,96814,3,1391.7,42,42,1,1
1,66030,CPT,1,1699803460,912175578,1,96817,3,203.9,42,42,1,1
1,66500,CPT,1,1699803460,912175578,1,96817,3,428.12,42,42,1,1
1,66711,CPT,1,1740372234,460716701,1,96814,3,829.1,42,42,1,1
1,66821,CPT,1,1740372234,460716701,1,96814,3,401.35,42,42,1,1
1,66940,CPT,1,1740372234,460716701,1,96814,3,1010.4,42,42,1,1
1,66982,CPT,1,1740372234,460716701,1,96814,3,1392.95,42,42,1,1
1,66984,CPT,1,1740372234,460716701,1,96814,3,979.4,42,42,1,1
1,67010,CPT,1,1740372234,460716701,1,96814,3,706.0,42,42,1,1
1,67031,CPT,1,1740372234,460716701,1,96814,3,458.7,42,42,1,1
1,67036,CPT,1,1740372234,460716701,1,96814,3,1240.7,42,42,1,1
1,67042,CPT,1,1740372234,460716701,1,96814,3,1913.3,42,42,1,1
1,67105,CPT,1,1740372234,460716701,1,96814,3,833.15,42,42,1,1
1,67314,CPT,1,1740372234,460716701,1,96814,3,871.5,42,42,1,1
1,67318,CPT,1,1699803460,912175578,1,96817,3,841.3,42,42,1,1
1,67331,CPT,1,1740372234,460716701,1,96814,3,398.4,42,42,1,1
1,67414,CPT,1,1740372234,460716701,1,96814,3,1719.2,42,42,1,1
1,67515,CPT,1,1740372234,460716701,1,96814,3,115.1,42,42,1,1
1,67801,CPT,1,1740372234,460716701,1,96814,3,182.6,42,42,1,1
1,67917,CPT,1,1740372234,460716701,1,96814,3,664.25,42,42,1,1
1,67966,CPT,1,1740372234,460716701,1,96814,3,855.25,42,42,1,1
1,68801,CPT,1,1740372234,460716701,1,96814,3,144.6,42,42,1,1
1,69145,CPT,1,1699803460,912175578,1,96817,3,496.46,42,42,1,1
1,69210,CPT,1,1689681439,990265621,1,96817,3,59.75,42,42,1,1
1,69210,CPT,1,1194995613,943028774,1,96720,3,59.75,42,42,1,1
1,69210,CPT,1,1285762021,943028774,1,94107,3,59.75,42,42,1,1
1,69210,CPT,1,1285762021,943028774,1,94107,3,59.75,42,42,1,1
1,69501,CPT,1,1699803460,912175578,1,96817,3,883.62,42,42,1,1
1,69637,CPT,1,1699803460,912175578,1,96817,3,1674.96,42,42,1,1
1,69642,CPT,1,1699803460,912175578,1,96817,3,1607.23,42,42,1,1
1,69720,CPT,1,1699803460,912175578,1,96817,3,1463.11,42,42,1,1
1,69801,CPT,1,1699803460,912175578,1,96817,3,238.33,42,42,1,1
1,70380,CPT,1,1699803460,912175578,1,96817,3,44.73,42,42,1,1
1,71110,CPT,1,1093911463,208528683,1,96822,3,53.1,42,42,1,1
1,71110,CPT,1,1639159114,990267971,1,96734,3,53.1,42,42,1,1
1,72050,CPT,1,1285762021,943028774,1,94107,3,68.3,42,42,1,1
1,72110,CPT,1,1093911463,208528683,1,96822,3,62.33,42,42,1,1
1,72110,CPT,1,1639159114,990267971,1,96734,3,62.33,42,42,1,1
1,72200,CPT,1,1093911463,208528683,1,96822,3,34.83,42,42,1,1
1,72200,CPT,1,1639159114,990267971,1,96734,3,34.83,42,42,1,1
1,76700,CPT,1,1285762021,943028774,1,94107,3,158.15,42,42,1,1
1,76805,CPT,1,1659498681,990358249,1,96813,3,167.3,42,42,1,1
1,76811,CPT,1,1659498681,990358249,1,96813,3,305.71,42,42,1,1
1,76814,CPT,1,1659498681,990358249,1,96813,3,102.08,42,42,1,1
1,76818,CPT,1,1659498681,990358249,1,96813,3,148.15,42,42,1,1
1,76819,CPT,1,1659498681,990358249,1,96813,3,129.96,42,42,1,1
1,76826,CPT,1,1659498681,990358249,1,96813,3,230.92,42,42,1,1
1,76998,CPT,1,1659498681,990358249,1,96813,3,206.58,42,42,1,1
1,77080,CPT,1,1093911463,208528683,1,96822,3,165.24,42,42,1,1
1,77080,CPT,1,1639159114,990267971,1,96734,3,165.24,42,42,1,1
1,77080,CPT,1,1285762021,943028774,1,94107,3,183.6,42,42,1,1
1,78452,CPT,1,1093911463,208528683,1,96822,3,430.36,42,42,1,1
1,78452,CPT,1,1639159114,990267971,1,96734,3,430.36,42,42,1,1
1,80051,CPT,1,1285762021,943028774,1,94107,3,12.1,42,42,1,1
1,81007,CPT,1,1659498681,990358249,1,96813,3,4.23,42,42,1,1
1,81025,CPT,1,1285762021,943028774,1,94107,3,10.9,42,42,1,1
1,82270,CPT,1,1659498681,990358249,1,96813,3,5.32,42,42,1,1
1,82272,CPT,1,1285762021,943028774,1,94107,3,5.6,42,42,1,1
1,82274,CPT,1,1285762021,943028774,1,94107,3,22.2,42,42,1,1
1,82962,CPT,1,1093911463,208528683,1,96822,3,2.79,42,42,1,1
1,82962,CPT,1,1639159114,990267971,1,96734,3,2.79,42,42,1,1
1,83036,CPT,1,1285762021,943028774,1,94107,3,16.75,42,42,1,1
1,83037,CPT,1,1093911463,208528683,1,96822,3,15.08,42,42,1,1
1,83037,CPT,1,1639159114,990267971,1,96734,3,15.08,42,42,1,1
1,83718,CPT,1,1689681439,990265621,1,96817,3,14.15,42,42,1,1
1,83718,CPT,1,1194995613,943028774,1,96720,3,14.15,42,42,1,1
1,83718,CPT,1,1285762021,943028774,1,94107,3,14.15,42,42,1,1
1,83718,CPT,1,1689681439,990265621,1,96817,3,14.15,42,42,1,1
1,83718,CPT,1,1194995613,943028774,1,96720,3,14.15,42,42,1,1
1,83718,CPT,1,1285762021,943028774,1,94107,3,14.15,42,42,1,1
1,83718,CPT,1,1285762021,943028774,1,94107,3,14.15,42,42,1,1
1,84153,CPT,1,1093911463,208528683,1,96822,3,28.58,42,42,1,1
1,84153,CPT,1,1639159114,990267971,1,96734,3,28.58,42,42,1,1
1,84450,CPT,1,1093911463,208528683,1,96822,3,8.01,42,42,1,1
1,84450,CPT,1,1639159114,990267971,1,96734,3,8.01,42,42,1,1
1,84702,CPT,1,1659498681,990358249,1,96813,3,24.65,42,42,1,1
1,85025,CPT,1,1093911463,208528683,1,96822,3,12.06,42,42,1,1
1,85025,CPT,1,1639159114,990267971,1,96734,3,12.06,42,42,1,1
1,86403,CPT,1,1689681439,990265621,1,96817,3,17.6,42,42,1,1
1,86403,CPT,1,1194995613,943028774,1,96720,3,17.6,42,42,1,1
1,86403,CPT,1,1285762021,943028774,1,94107,3,17.6,42,42,1,1
1,86403,CPT,1,1285762021,943028774,1,94107,3,17.6,42,42,1,1
1,86677,CPT,1,1093911463,208528683,1,96822,3,22.55,42,42,1,1
1,86677,CPT,1,1639159114,990267971,1,96734,3,22.55,42,42,1,1
1,87276,CPT,1,1093911463,208528683,1,96822,3,18.63,42,42,1,1
1,87276,CPT,1,1639159114,990267971,1,96734,3,18.63,42,42,1,1
1,87276,CPT,1,1689681439,990265621,1,96817,3,20.7,42,42,1,1
1,87276,CPT,1,1194995613,943028774,1,96720,3,20.7,42,42,1,1
1,87276,CPT,1,1285762021,943028774,1,94107,3,20.7,42,42,1,1
1,87276,CPT,1,1285762021,943028774,1,94107,3,20.7,42,42,1,1
1,87430,CPT,1,1093911463,208528683,1,96822,3,18.63,42,42,1,1
1,87430,CPT,1,1639159114,990267971,1,96734,3,18.63,42,42,1,1
1,87430,CPT,1,1689681439,990265621,1,96817,3,20.7,42,42,1,1
1,87430,CPT,1,1194995613,943028774,1,96720,3,20.7,42,42,1,1
1,87430,CPT,1,1285762021,943028774,1,94107,3,20.7,42,42,1,1
1,87430,CPT,1,1285762021,943028774,1,94107,3,20.7,42,42,1,1
1,87449,CPT,1,1093911463,208528683,1,96822,3,18.63,42,42,1,1
1,87449,CPT,1,1639159114,990267971,1,96734,3,18.63,42,42,1,1
1,87880,CPT,1,1093911463,208528683,1,96822,3,18.63,42,42,1,1
1,87880,CPT,1,1639159114,990267971,1,96734,3,18.63,42,42,1,1
1,90633,CPT,1,1689681439,990265621,1,96817,3,33.33,42,42,1,1
1,90633,CPT,1,1194995613,943028774,1,96720,3,33.33,42,42,1,1
1,90633,CPT,1,1285762021,943028774,1,94107,3,33.33,42,42,1,1
1,90633,CPT,1,1689681439,990265621,1,96817,3,33.33,42,42,1,1
1,90633,CPT,1,1194995613,943028774,1,96720,3,33.33,42,42,1,1
1,90633,CPT,1,1285762021,943028774,1,94107,3,33.33,42,42,1,1
1,90633,CPT,1,1285762021,943028774,1,94107,3,33.33,42,42,1,1
1,90656,CPT,1,1093911463,208528683,1,96822,3,11.88,42,42,1,1
1,90656,CPT,1,1639159114,990267971,1,96734,3,11.88,42,42,1,1
1,90657,CPT,1,1689681439,990265621,1,96817,3,5.61,42,42,1,1
1,90657,CPT,1,1194995613,943028774,1,96720,3,5.61,42,42,1,1
1,90657,CPT,1,1285762021,943028774,1,94107,3,5.61,42,42,1,1
1,90657,CPT,1,1285762021,943028774,1,94107,3,5.61,42,42,1,1
1,90696,CPT,1,1093911463,208528683,1,96822,3,64.12,42,42,1,1
1,90696,CPT,1,1639159114,990267971,1,96734,3,64.12,42,42,1,1
1,90700,CPT,1,1689681439,990265621,1,96817,3,26.91,42,42,1,1
1,90700,CPT,1,1194995613,943028774,1,96720,3,26.91,42,42,1,1
1,90700,CPT,1,1285762021,943028774,1,94107,3,26.91,42,42,1,1
1,90700,CPT,1,1285762021,943028774,1,94107,3,26.91,42,42,1,1
1,90713,CPT,1,1093911463,208528683,1,96822,3,26.05,42,42,1,1
1,90713,CPT,1,1639159114,990267971,1,96734,3,26.05,42,42,1,1
1,90713,CPT,1,1689681439,990265621,1,96817,3,26.05,42,42,1,1
1,90713,CPT,1,1194995613,943028774,1,96720,3,26.05,42,42,1,1
1,90713,CPT,1,1285762021,943028774,1,94107,3,26.05,42,42,1,1
1,90713,CPT,1,1285762021,943028774,1,94107,3,26.05,42,42,1,1
1,90715,CPT,1,1093911463,208528683,1,96822,3,42.85,42,42,1,1
1,90715,CPT,1,1639159114,990267971,1,96734,3,42.85,42,42,1,1
1,90716,CPT,1,1689681439,990265621,1,96817,3,89.81,42,42,1,1
1,90716,CPT,1,1194995613,943028774,1,96720,3,89.81,42,42,1,1
1,90716,CPT,1,1285762021,943028774,1,94107,3,89.81,42,42,1,1
1,90716,CPT,1,1689681439,990265621,1,96817,3,89.81,42,42,1,1
1,90716,CPT,1,1194995613,943028774,1,96720,3,89.81,42,42,1,1
1,90716,CPT,1,1285762021,943028774,1,94107,3,89.81,42,42,1,1
1,90716,CPT,1,1285762021,943028774,1,94107,3,89.81,42,42,1,1
1,90740,CPT,1,1689681439,990265621,1,96817,3,186.62,42,42,1,1
1,90740,CPT,1,1194995613,943028774,1,96720,3,186.62,42,42,1,1
1,90740,CPT,1,1285762021,943028774,1,94107,3,186.62,42,42,1,1
1,90740,CPT,1,1285762021,943028774,1,94107,3,186.62,42,42,1,1
1,90750,CPT,1,1093911463,208528683,1,96822,3,151.2,42,42,1,1
1,90750,CPT,1,1639159114,990267971,1,96734,3,151.2,42,42,1,1
1,90870,CPT,1,1528262391,800319304,1,96816,3,183.84,42,42,1,1
1,90870,CPT,1,1528262391,475396981,1,96816,3,183.84,42,42,1,1
1,90870,CPT,1,1013443340,475396981,1,96816,3,183.84,42,42,1,1
1,92014,CPT,1,1740372234,460716701,1,96814,3,127.5,42,42,1,1
1,92020,CPT,1,1740372234,460716701,1,96814,3,62.25,42,42,1,1
1,92507,CPT,1,1972997849,990301214,1,96701,3,114.05,42,42,1,1
1,92507,CPT,1,1407117708,990301214,1,96701,3,114.05,42,42,1,1
1,92507,CPT,1,1568616795,990301214,1,96701,3,114.05,42,42,1,1
1,92512,CPT,1,1699803460,912175578,1,96817,3,74.42,42,42,1,1
1,92541,CPT,1,1699803460,912175578,1,96817,3,28.18,42,42,1,1
1,92545,CPT,1,1285762021,943028774,1,94107,3,57.2,42,42,1,1
1,92546,CPT,1,1528262391,800319304,1,96816,3,113.43,42,42,1,1
1,92546,CPT,1,1528262391,475396981,1,96816,3,113.43,42,42,1,1
1,92546,CPT,1,1013443340,475396981,1,96816,3,113.43,42,42,1,1
1,92583,CPT,1,1689681439,990265621,1,96817,3,42.45,42,42,1,1
1,92583,CPT,1,1194995613,943028774,1,96720,3,42.45,42,42,1,1
1,92583,CPT,1,1285762021,943028774,1,94107,3,42.45,42,42,1,1
1,92588,CPT,1,1699803460,912175578,1,96817,3,38.69,42,42,1,1
1,92601,CPT,1,1699803460,912175578,1,96817,3,165.66,42,42,1,1
1,92626,CPT,1,1699803460,912175578,1,96817,3,105.95,42,42,1,1
1,93016,CPT,1,1093911463,208528683,1,96822,3,26.19,42,42,1,1
1,93016,CPT,1,1639159114,990267971,1,96734,3,26.19,42,42,1,1
1,93288,CPT,1,1093911463,208528683,1,96822,3,77.42,42,42,1,1
1,93288,CPT,1,1639159114,990267971,1,96734,3,77.42,42,42,1,1
1,93315,CPT,1,1306289129,990322406,1,96813,3,407.2,42,42,1,1
1,93315,CPT,1,1033436175,990322406,1,96813,3,407.2,42,42,1,1
1,93318,CPT,1,1033436175,990322406,1,96813,3,305.4,42,42,1,1
1,93320,CPT,1,1689681439,990265621,1,96817,3,112.45,42,42,1,1
1,93320,CPT,1,1194995613,943028774,1,96720,3,112.45,42,42,1,1
1,93320,CPT,1,1285762021,943028774,1,94107,3,112.45,42,42,1,1
1,93351,CPT,1,1093911463,208528683,1,96822,3,329.67,42,42,1,1
1,93351,CPT,1,1639159114,990267971,1,96734,3,329.67,42,42,1,1
1,93351,CPT,1,1285762021,943028774,1,94107,3,366.3,42,42,1,1
1,93642,CPT,1,1093911463,208528683,1,96822,3,615.11,42,42,1,1
1,93642,CPT,1,1639159114,990267971,1,96734,3,615.11,42,42,1,1
